 Heat 18.31A
 Ar 1  1096A
 Inwd  1096A
 Coll  1096A
 Pump  1096A
 Heat  1096A
 Ar 1 922.5A
 Inwd 922.5A
 Coll 922.5A
 Pump 922.5A
 Heat 922.5A
 Ar 1 918.5A
 Inwd 918.5A
 Coll 918.5A
 Pump 918.5A
 Heat 918.5A
 Ar 1 875.2A
 Inwd 875.2A
 Coll 875.2A
 Pump 875.2A
 Heat 875.2A
 Ar 1 876.5A
 Inwd 876.5A
 Coll 876.5A
 Pump 876.5A
 Heat 876.5A
 Ar 1 856.5A
 Inwd 856.5A
 Coll 856.5A
 Pump 856.5A
 Heat 856.5A
 Ar 1 857.1A
 Inwd 857.1A
 Coll 857.1A
 Pump 857.1A
 Heat 857.1A
 Ar 1 846.7A
 Inwd 846.7A
 Coll 846.7A
 Pump 846.7A
 Heat 846.7A
 Ar 1 847.1A
 Inwd 847.1A
 Coll 847.1A
 Pump 847.1A
 Heat 847.1A
 Ar 1 841.0A
 Inwd 841.0A
 Coll 841.0A
 Pump 841.0A
 Heat 841.0A
 Ar 1 837.2A
 Inwd 837.2A
 Coll 837.2A
 Pump 837.2A
 Heat 837.2A
 Ar 1 841.1A
 Inwd 841.1A
 Coll 841.1A
 Pump 841.1A
 Heat 841.1A
 Ar 1 834.7A
 Inwd 834.7A
 Coll 834.7A
 Pump 834.7A
 Heat 834.7A
 Ar 1 837.4A
 Inwd 837.4A
 Coll 837.4A
 Pump 837.4A
 Heat 837.4A
 Ar 1 832.9A
 Inwd 832.9A
 Coll 832.9A
 Pump 832.9A
 Heat 832.9A
 Ar 1 834.8A
 Inwd 834.8A
 Coll 834.8A
 Pump 834.8A
 Heat 834.8A
 Ar 1 833.0A
 Inwd 833.0A
 Coll 833.0A
 Pump 833.0A
 Heat 833.0A
 Ar 2 548.6A
 Inwd 548.6A
 Coll 548.6A
 Pump 548.6A
 Heat 548.6A
 Ar 2 497.6A
 Inwd 497.6A
 Coll 497.6A
 Pump 497.6A
 Heat 497.6A
 Ar 2 541.8A
 Inwd 541.8A
 Coll 541.8A
 Pump 541.8A
 Heat 541.8A
 Ar 2 677.4A
 Inwd 677.4A
 Coll 677.4A
 Pump 677.4A
 Heat 677.4A
 Ar 2 473.8A
 Inwd 473.8A
 Coll 473.8A
 Pump 473.8A
 Heat 473.8A
 Ar 2 506.1A
 Inwd 506.1A
 Coll 506.1A
 Pump 506.1A
 Heat 506.1A
 Ar 2 519.3A
 Inwd 519.3A
 Coll 519.3A
 Pump 519.3A
 Heat 519.3A
 Ar 2 463.4A
 Inwd 463.4A
 Coll 463.4A
 Pump 463.4A
 Heat 463.4A
 Ar 2 473.0A
 Inwd 473.0A
 Coll 473.0A
 Pump 473.0A
 Heat 473.0A
 Ar 2 470.0A
 Inwd 470.0A
 Coll 470.0A
 Pump 470.0A
 Heat 470.0A
 Ar 2 633.9A
 Inwd 633.9A
 Coll 633.9A
 Pump 633.9A
 Heat 633.9A
 Ar 2 616.9A
 Inwd 616.9A
 Coll 616.9A
 Pump 616.9A
 Heat 616.9A
 Ar 2 567.4A
 Inwd 567.4A
 Coll 567.4A
 Pump 567.4A
 Heat 567.4A
 Ar 2 464.1A
 Inwd 464.1A
 Coll 464.1A
 Pump 464.1A
 Heat 464.1A
 Ar 2 527.9A
 Inwd 527.9A
 Coll 527.9A
 Pump 527.9A
 Heat 527.9A
 Ar 2 451.0A
 Inwd 451.0A
 Coll 451.0A
 Pump 451.0A
 Heat 451.0A
 Ar 2 447.7A
 Inwd 447.7A
 Coll 447.7A
 Pump 447.7A
 Heat 447.7A
 Ar 2 486.9A
 Inwd 486.9A
 Coll 486.9A
 Pump 486.9A
 Heat 486.9A
 Ar 2 448.5A
 Inwd 448.5A
 Coll 448.5A
 Pump 448.5A
 Heat 448.5A
 Ar 2 450.7A
 Inwd 450.7A
 Coll 450.7A
 Pump 450.7A
 Heat 450.7A
 Ar 2 448.3A
 Inwd 448.3A
 Coll 448.3A
 Pump 448.3A
 Heat 448.3A
 Ar 2 436.8A
 Inwd 436.8A
 Coll 436.8A
 Pump 436.8A
 Heat 436.8A
 Ar 2 457.7A
 Inwd 457.7A
 Coll 457.7A
 Pump 457.7A
 Heat 457.7A
 Ar 2 446.4A
 Inwd 446.4A
 Coll 446.4A
 Pump 446.4A
 Heat 446.4A
 Ar 2 899.1A
 Inwd 899.1A
 Coll 899.1A
 Pump 899.1A
 Heat 899.1A
 Ar 2 446.5A
 Inwd 446.5A
 Coll 446.5A
 Pump 446.5A
 Heat 446.5A
 Ar 2 430.3A
 Inwd 430.3A
 Coll 430.3A
 Pump 430.3A
 Heat 430.3A
 Ar 2 457.1A
 Inwd 457.1A
 Coll 457.1A
 Pump 457.1A
 Heat 457.1A
 Ar 2 453.9A
 Inwd 453.9A
 Coll 453.9A
 Pump 453.9A
 Heat 453.9A
 Ar 2 453.8A
 Inwd 453.8A
 Coll 453.8A
 Pump 453.8A
 Heat 453.8A
 Ar 2 426.1A
 Inwd 426.1A
 Coll 426.1A
 Pump 426.1A
 Heat 426.1A
 Ar 2 452.1A
 Inwd 452.1A
 Coll 452.1A
 Pump 452.1A
 Heat 452.1A
 Ar 2 494.9A
 Inwd 494.9A
 Coll 494.9A
 Pump 494.9A
 Heat 494.9A
 Ar 2 468.9A
 Inwd 468.9A
 Coll 468.9A
 Pump 468.9A
 Heat 468.9A
 Ar 2 423.3A
 Inwd 423.3A
 Coll 423.3A
 Pump 423.3A
 Heat 423.3A
 Ar 2 458.0A
 Inwd 458.0A
 Coll 458.0A
 Pump 458.0A
 Heat 458.0A
 Ar 2 459.4A
 Inwd 459.4A
 Coll 459.4A
 Pump 459.4A
 Heat 459.4A
 Ar 2 421.4A
 Inwd 421.4A
 Coll 421.4A
 Pump 421.4A
 Heat 421.4A
 Ar 2 485.6A
 Inwd 485.6A
 Coll 485.6A
 Pump 485.6A
 Heat 485.6A
 Ar 2 486.3A
 Inwd 486.3A
 Coll 486.3A
 Pump 486.3A
 Heat 486.3A
 Ar 2 450.0A
 Inwd 450.0A
 Coll 450.0A
 Pump 450.0A
 Heat 450.0A
 Ar 2 447.4A
 Inwd 447.4A
 Coll 447.4A
 Pump 447.4A
 Heat 447.4A
 Ar 2 641.6A
 Inwd 641.6A
 Coll 641.6A
 Pump 641.6A
 Heat 641.6A
 Ar 2 453.7A
 Inwd 453.7A
 Coll 453.7A
 Pump 453.7A
 Heat 453.7A
 Ar 2 514.7A
 Inwd 514.7A
 Coll 514.7A
 Pump 514.7A
 Heat 514.7A
 Ar 3 458.1A
 Inwd 458.1A
 Coll 458.1A
 Pump 458.1A
 Heat 458.1A
 Ar 3 464.7A
 Inwd 464.7A
 Coll 464.7A
 Pump 464.7A
 Heat 464.7A
 Ar 3 451.1A
 Inwd 451.1A
 Coll 451.1A
 Pump 451.1A
 Heat 451.1A
 Ar 3 472.7A
 Inwd 472.7A
 Coll 472.7A
 Pump 472.7A
 Heat 472.7A
 Ar 3 488.9A
 Inwd 488.9A
 Coll 488.9A
 Pump 488.9A
 Heat 488.9A
 Ar 3 388.5A
 Inwd 388.5A
 Coll 388.5A
 Pump 388.5A
 Heat 388.5A
 Ar 3 527.5A
 Inwd 527.5A
 Coll 527.5A
 Pump 527.5A
 Heat 527.5A
 Ar 3 360.9A
 Inwd 360.9A
 Coll 360.9A
 Pump 360.9A
 Heat 360.9A
 Ar 3 346.0A
 Inwd 346.0A
 Coll 346.0A
 Pump 346.0A
 Heat 346.0A
 Ar 3 365.1A
 Inwd 365.1A
 Coll 365.1A
 Pump 365.1A
 Heat 365.1A
 Ar 3 894.9A
 Inwd 894.9A
 Coll 894.9A
 Pump 894.9A
 Heat 894.9A
 Ar 3 517.5A
 Inwd 517.5A
 Coll 517.5A
 Pump 517.5A
 Heat 517.5A
 Ar 3 387.3A
 Inwd 387.3A
 Coll 387.3A
 Pump 387.3A
 Heat 387.3A
 Ar 3 360.2A
 Inwd 360.2A
 Coll 360.2A
 Pump 360.2A
 Heat 360.2A
 Ar 3 360.8A
 Inwd 360.8A
 Coll 360.8A
 Pump 360.8A
 Heat 360.8A
 Ar 3 326.0A
 Inwd 326.0A
 Coll 326.0A
 Pump 326.0A
 Heat 326.0A
 Ar 3 348.3A
 Inwd 348.3A
 Coll 348.3A
 Pump 348.3A
 Heat 348.3A
 Ar 3 332.1A
 Inwd 332.1A
 Coll 332.1A
 Pump 332.1A
 Heat 332.1A
 Ar 3 327.2A
 Inwd 327.2A
 Coll 327.2A
 Pump 327.2A
 Heat 327.2A
 Ar 3 312.8A
 Inwd 312.8A
 Coll 312.8A
 Pump 312.8A
 Heat 312.8A
 Ar 3 325.4A
 Inwd 325.4A
 Coll 325.4A
 Pump 325.4A
 Heat 325.4A
 Ar 3 348.5A
 Inwd 348.5A
 Coll 348.5A
 Pump 348.5A
 Heat 348.5A
 Ar 3 343.1A
 Inwd 343.1A
 Coll 343.1A
 Pump 343.1A
 Heat 343.1A
 Ar 3 322.5A
 Inwd 322.5A
 Coll 322.5A
 Pump 322.5A
 Heat 322.5A
 Ar 3 349.8A
 Inwd 349.8A
 Coll 349.8A
 Pump 349.8A
 Heat 349.8A
 Ar 3 310.5A
 Inwd 310.5A
 Coll 310.5A
 Pump 310.5A
 Heat 310.5A
 Ar 3 331.5A
 Inwd 331.5A
 Coll 331.5A
 Pump 331.5A
 Heat 331.5A
 Ar 3 310.2A
 Inwd 310.2A
 Coll 310.2A
 Pump 310.2A
 Heat 310.2A
 Ar 3 310.6A
 Inwd 310.6A
 Coll 310.6A
 Pump 310.6A
 Heat 310.6A
 Ar 3 517.4A
 Inwd 517.4A
 Coll 517.4A
 Pump 517.4A
 Heat 517.4A
 Ar 3 625.2A
 Inwd 625.2A
 Coll 625.2A
 Pump 625.2A
 Heat 625.2A
 Ar 3 313.3A
 Inwd 313.3A
 Coll 313.3A
 Pump 313.3A
 Heat 313.3A
 Ar 3 317.0A
 Inwd 317.0A
 Coll 317.0A
 Pump 317.0A
 Heat 317.0A
 Ar 3 311.5A
 Inwd 311.5A
 Coll 311.5A
 Pump 311.5A
 Heat 311.5A
 Ar 3 322.3A
 Inwd 322.3A
 Coll 322.3A
 Pump 322.3A
 Heat 322.3A
 Ar 3 297.8A
 Inwd 297.8A
 Coll 297.8A
 Pump 297.8A
 Heat 297.8A
 Ar 3 326.1A
 Inwd 326.1A
 Coll 326.1A
 Pump 326.1A
 Heat 326.1A
 Ar 3 297.2A
 Inwd 297.2A
 Coll 297.2A
 Pump 297.2A
 Heat 297.2A
 Ar 3 302.3A
 Inwd 302.3A
 Coll 302.3A
 Pump 302.3A
 Heat 302.3A
 Ar 3 316.8A
 Inwd 316.8A
 Coll 316.8A
 Pump 316.8A
 Heat 316.8A
 Ar 3 313.2A
 Inwd 313.2A
 Coll 313.2A
 Pump 313.2A
 Heat 313.2A
 Ar 3 310.8A
 Inwd 310.8A
 Coll 310.8A
 Pump 310.8A
 Heat 310.8A
 Ar 3 293.9A
 Inwd 293.9A
 Coll 293.9A
 Pump 293.9A
 Heat 293.9A
 Ar 3 291.6A
 Inwd 291.6A
 Coll 291.6A
 Pump 291.6A
 Heat 291.6A
 Ar 3 311.2A
 Inwd 311.2A
 Coll 311.2A
 Pump 311.2A
 Heat 311.2A
 Ar 3 296.5A
 Inwd 296.5A
 Coll 296.5A
 Pump 296.5A
 Heat 296.5A
 Ar 3 313.5A
 Inwd 313.5A
 Coll 313.5A
 Pump 313.5A
 Heat 313.5A
 Ar 3 298.7A
 Inwd 298.7A
 Coll 298.7A
 Pump 298.7A
 Heat 298.7A
 Ar 3 310.5A
 Inwd 310.5A
 Coll 310.5A
 Pump 310.5A
 Heat 310.5A
 Ar 3 318.3A
 Inwd 318.3A
 Coll 318.3A
 Pump 318.3A
 Heat 318.3A
 Ar 4 444.7A
 Inwd 444.7A
 Coll 444.7A
 Pump 444.7A
 Heat 444.7A
 Ar 4 392.0A
 Inwd 392.0A
 Coll 392.0A
 Pump 392.0A
 Heat 392.0A
 Ar 4 859.3A
 Inwd 859.3A
 Coll 859.3A
 Pump 859.3A
 Heat 859.3A
 Ar 4 278.3A
 Inwd 278.3A
 Coll 278.3A
 Pump 278.3A
 Heat 278.3A
 Ar 4 247.3A
 Inwd 247.3A
 Coll 247.3A
 Pump 247.3A
 Heat 247.3A
 Ar 4 233.6A
 Inwd 233.6A
 Coll 233.6A
 Pump 233.6A
 Heat 233.6A
 Ar 4 260.3A
 Inwd 260.3A
 Coll 260.3A
 Pump 260.3A
 Heat 260.3A
 Ar 4 291.5A
 Inwd 291.5A
 Coll 291.5A
 Pump 291.5A
 Heat 291.5A
 Ar 4 252.2A
 Inwd 252.2A
 Coll 252.2A
 Pump 252.2A
 Heat 252.2A
 Ar 4 236.2A
 Inwd 236.2A
 Coll 236.2A
 Pump 236.2A
 Heat 236.2A
 Ar 4 226.2A
 Inwd 226.2A
 Coll 226.2A
 Pump 226.2A
 Heat 226.2A
 Ar 4 227.7A
 Inwd 227.7A
 Coll 227.7A
 Pump 227.7A
 Heat 227.7A
 Ar 4 221.8A
 Inwd 221.8A
 Coll 221.8A
 Pump 221.8A
 Heat 221.8A
 Ar 4 222.8A
 Inwd 222.8A
 Coll 222.8A
 Pump 222.8A
 Heat 222.8A
 Ar 4 218.8A
 Inwd 218.8A
 Coll 218.8A
 Pump 218.8A
 Heat 218.8A
 Ar 4 219.5A
 Inwd 219.5A
 Coll 219.5A
 Pump 219.5A
 Heat 219.5A
 Ar 4 228.8A
 Inwd 228.8A
 Coll 228.8A
 Pump 228.8A
 Heat 228.8A
 Ar 4 217.3A
 Inwd 217.3A
 Coll 217.3A
 Pump 217.3A
 Heat 217.3A
 Ar 4 216.8A
 Inwd 216.8A
 Coll 216.8A
 Pump 216.8A
 Heat 216.8A
 Ar 4 220.4A
 Inwd 220.4A
 Coll 220.4A
 Pump 220.4A
 Heat 220.4A
 Ar 4 238.1A
 Inwd 238.1A
 Coll 238.1A
 Pump 238.1A
 Heat 238.1A
 Ar 5 441.9A
 Inwd 441.9A
 Coll 441.9A
 Pump 441.9A
 Heat 441.9A
 Ar 5 455.9A
 Inwd 455.9A
 Coll 455.9A
 Pump 455.9A
 Heat 455.9A
 Ar 5 513.1A
 Inwd 513.1A
 Coll 513.1A
 Pump 513.1A
 Heat 513.1A
 Ar 5 337.4A
 Inwd 337.4A
 Coll 337.4A
 Pump 337.4A
 Heat 337.4A
 Ar 5 713.7A
 Inwd 713.7A
 Coll 713.7A
 Pump 713.7A
 Heat 713.7A
 Ar 5 847.9A
 Inwd 847.9A
 Coll 847.9A
 Pump 847.9A
 Heat 847.9A
 Ar 5 231.6A
 Inwd 231.6A
 Coll 231.6A
 Pump 231.6A
 Heat 231.6A
 Ar 5 210.3A
 Inwd 210.3A
 Coll 210.3A
 Pump 210.3A
 Heat 210.3A
 Ar 5 194.2A
 Inwd 194.2A
 Coll 194.2A
 Pump 194.2A
 Heat 194.2A
 Ar 5 225.7A
 Inwd 225.7A
 Coll 225.7A
 Pump 225.7A
 Heat 225.7A
 Ar 5 222.9A
 Inwd 222.9A
 Coll 222.9A
 Pump 222.9A
 Heat 222.9A
 Ar 5 252.0A
 Inwd 252.0A
 Coll 252.0A
 Pump 252.0A
 Heat 252.0A
 Ar 5 202.7A
 Inwd 202.7A
 Coll 202.7A
 Pump 202.7A
 Heat 202.7A
 Ar 5 181.8A
 Inwd 181.8A
 Coll 181.8A
 Pump 181.8A
 Heat 181.8A
 Ar 5 190.1A
 Inwd 190.1A
 Coll 190.1A
 Pump 190.1A
 Heat 190.1A
 Ar 5 181.2A
 Inwd 181.2A
 Coll 181.2A
 Pump 181.2A
 Heat 181.2A
 Ar 5 190.2A
 Inwd 190.2A
 Coll 190.2A
 Pump 190.2A
 Heat 190.2A
 Ar 5 231.9A
 Inwd 231.9A
 Coll 231.9A
 Pump 231.9A
 Heat 231.9A
 Ar 5 210.0A
 Inwd 210.0A
 Coll 210.0A
 Pump 210.0A
 Heat 210.0A
 Ar 5 193.1A
 Inwd 193.1A
 Coll 193.1A
 Pump 193.1A
 Heat 193.1A
 Ar 5 180.2A
 Inwd 180.2A
 Coll 180.2A
 Pump 180.2A
 Heat 180.2A
 Ar 5 249.3A
 Inwd 249.3A
 Coll 249.3A
 Pump 249.3A
 Heat 249.3A
 Ar 5 184.9A
 Inwd 184.9A
 Coll 184.9A
 Pump 184.9A
 Heat 184.9A
 Ar 5 182.8A
 Inwd 182.8A
 Coll 182.8A
 Pump 182.8A
 Heat 182.8A
 Ar 5 176.5A
 Inwd 176.5A
 Coll 176.5A
 Pump 176.5A
 Heat 176.5A
 Ar 5 183.0A
 Inwd 183.0A
 Coll 183.0A
 Pump 183.0A
 Heat 183.0A
 Ar 5 174.6A
 Inwd 174.6A
 Coll 174.6A
 Pump 174.6A
 Heat 174.6A
 Ar 5 178.8A
 Inwd 178.8A
 Coll 178.8A
 Pump 178.8A
 Heat 178.8A
 Ar 5 179.8A
 Inwd 179.8A
 Coll 179.8A
 Pump 179.8A
 Heat 179.8A
 Ar 5 167.2A
 Inwd 167.2A
 Coll 167.2A
 Pump 167.2A
 Heat 167.2A
 Ar 5 208.9A
 Inwd 208.9A
 Coll 208.9A
 Pump 208.9A
 Heat 208.9A
 Ar 5 195.7A
 Inwd 195.7A
 Coll 195.7A
 Pump 195.7A
 Heat 195.7A
 Ar 5 205.6A
 Inwd 205.6A
 Coll 205.6A
 Pump 205.6A
 Heat 205.6A
 Ar 5 176.0A
 Inwd 176.0A
 Coll 176.0A
 Pump 176.0A
 Heat 176.0A
 Ar 5 176.8A
 Inwd 176.8A
 Coll 176.8A
 Pump 176.8A
 Heat 176.8A
 Ar 5 184.8A
 Inwd 184.8A
 Coll 184.8A
 Pump 184.8A
 Heat 184.8A
 Ar 5 157.3A
 Inwd 157.3A
 Coll 157.3A
 Pump 157.3A
 Heat 157.3A
 Ar 5 189.0A
 Inwd 189.0A
 Coll 189.0A
 Pump 189.0A
 Heat 189.0A
 Ar 5 185.9A
 Inwd 185.9A
 Coll 185.9A
 Pump 185.9A
 Heat 185.9A
 Ar 5 174.6A
 Inwd 174.6A
 Coll 174.6A
 Pump 174.6A
 Heat 174.6A
 Ar 5 159.4A
 Inwd 159.4A
 Coll 159.4A
 Pump 159.4A
 Heat 159.4A
 Ar 5 189.1A
 Inwd 189.1A
 Coll 189.1A
 Pump 189.1A
 Heat 189.1A
 Ar 5 154.9A
 Inwd 154.9A
 Coll 154.9A
 Pump 154.9A
 Heat 154.9A
 Ar 5 227.9A
 Inwd 227.9A
 Coll 227.9A
 Pump 227.9A
 Heat 227.9A
 Ar 5 175.4A
 Inwd 175.4A
 Coll 175.4A
 Pump 175.4A
 Heat 175.4A
 Ar 5 152.1A
 Inwd 152.1A
 Coll 152.1A
 Pump 152.1A
 Heat 152.1A
 Ar 5 174.8A
 Inwd 174.8A
 Coll 174.8A
 Pump 174.8A
 Heat 174.8A
 Ar 5 186.0A
 Inwd 186.0A
 Coll 186.0A
 Pump 186.0A
 Heat 186.0A
 Ar 5 206.0A
 Inwd 206.0A
 Coll 206.0A
 Pump 206.0A
 Heat 206.0A
 Ar 5 174.5A
 Inwd 174.5A
 Coll 174.5A
 Pump 174.5A
 Heat 174.5A
 Ar 5 150.2A
 Inwd 150.2A
 Coll 150.2A
 Pump 150.2A
 Heat 150.2A
 Ar 5 195.3A
 Inwd 195.3A
 Coll 195.3A
 Pump 195.3A
 Heat 195.3A
 Ar 5 177.7A
 Inwd 177.7A
 Coll 177.7A
 Pump 177.7A
 Heat 177.7A
 Ar 5 193.2A
 Inwd 193.2A
 Coll 193.2A
 Pump 193.2A
 Heat 193.2A
 Ar 5 212.4A
 Inwd 212.4A
 Coll 212.4A
 Pump 212.4A
 Heat 212.4A
 Ar 5 153.1A
 Inwd 153.1A
 Coll 153.1A
 Pump 153.1A
 Heat 153.1A
 Ar 5 206.7A
 Inwd 206.7A
 Coll 206.7A
 Pump 206.7A
 Heat 206.7A
 Ar 5 176.6A
 Inwd 176.6A
 Coll 176.6A
 Pump 176.6A
 Heat 176.6A
 Ar 5 178.4A
 Inwd 178.4A
 Coll 178.4A
 Pump 178.4A
 Heat 178.4A
 Ar 5 180.7A
 Inwd 180.7A
 Coll 180.7A
 Pump 180.7A
 Heat 180.7A
 Ar 5 203.5A
 Inwd 203.5A
 Coll 203.5A
 Pump 203.5A
 Heat 203.5A
 Ar 6 457.7A
 Inwd 457.7A
 Coll 457.7A
 Pump 457.7A
 Heat 457.7A
 Ar 6 544.6A
 Inwd 544.6A
 Coll 544.6A
 Pump 544.6A
 Heat 544.6A
 Ar 6 587.8A
 Inwd 587.8A
 Coll 587.8A
 Pump 587.8A
 Heat 587.8A
 Ar 6 292.4A
 Inwd 292.4A
 Coll 292.4A
 Pump 292.4A
 Heat 292.4A
 Ar 6 776.7A
 Inwd 776.7A
 Coll 776.7A
 Pump 776.7A
 Heat 776.7A
 Ar 6 221.1A
 Inwd 221.1A
 Coll 221.1A
 Pump 221.1A
 Heat 221.1A
 Ar 6 180.9A
 Inwd 180.9A
 Coll 180.9A
 Pump 180.9A
 Heat 180.9A
 Ar 6 193.6A
 Inwd 193.6A
 Coll 193.6A
 Pump 193.6A
 Heat 193.6A
 Ar 6 202.0A
 Inwd 202.0A
 Coll 202.0A
 Pump 202.0A
 Heat 202.0A
 Ar 6 154.5A
 Inwd 154.5A
 Coll 154.5A
 Pump 154.5A
 Heat 154.5A
 Ar 6 198.8A
 Inwd 198.8A
 Coll 198.8A
 Pump 198.8A
 Heat 198.8A
 Ar 6 196.9A
 Inwd 196.9A
 Coll 196.9A
 Pump 196.9A
 Heat 196.9A
 Ar 6 154.8A
 Inwd 154.8A
 Coll 154.8A
 Pump 154.8A
 Heat 154.8A
 Ar 6 162.8A
 Inwd 162.8A
 Coll 162.8A
 Pump 162.8A
 Heat 162.8A
 Ar 6 198.3A
 Inwd 198.3A
 Coll 198.3A
 Pump 198.3A
 Heat 198.3A
 Ar 6 189.7A
 Inwd 189.7A
 Coll 189.7A
 Pump 189.7A
 Heat 189.7A
 Ar 6 178.3A
 Inwd 178.3A
 Coll 178.3A
 Pump 178.3A
 Heat 178.3A
 Ar 6 154.3A
 Inwd 154.3A
 Coll 154.3A
 Pump 154.3A
 Heat 154.3A
 Ar 6 140.5A
 Inwd 140.5A
 Coll 140.5A
 Pump 140.5A
 Heat 140.5A
 Ar 6 149.9A
 Inwd 149.9A
 Coll 149.9A
 Pump 149.9A
 Heat 149.9A
 Ar 6 144.7A
 Inwd 144.7A
 Coll 144.7A
 Pump 144.7A
 Heat 144.7A
 Ar 6 162.9A
 Inwd 162.9A
 Coll 162.9A
 Pump 162.9A
 Heat 162.9A
 Ar 6 160.0A
 Inwd 160.0A
 Coll 160.0A
 Pump 160.0A
 Heat 160.0A
 Ar 6 170.3A
 Inwd 170.3A
 Coll 170.3A
 Pump 170.3A
 Heat 170.3A
 Ar 6 133.2A
 Inwd 133.2A
 Coll 133.2A
 Pump 133.2A
 Heat 133.2A
 Ar 6 153.5A
 Inwd 153.5A
 Coll 153.5A
 Pump 153.5A
 Heat 153.5A
 Ar 6 179.1A
 Inwd 179.1A
 Coll 179.1A
 Pump 179.1A
 Heat 179.1A
 Ar 6 146.5A
 Inwd 146.5A
 Coll 146.5A
 Pump 146.5A
 Heat 146.5A
 Ar 6 158.7A
 Inwd 158.7A
 Coll 158.7A
 Pump 158.7A
 Heat 158.7A
 Ar 6 142.8A
 Inwd 142.8A
 Coll 142.8A
 Pump 142.8A
 Heat 142.8A
 Ar 6 129.1A
 Inwd 129.1A
 Coll 129.1A
 Pump 129.1A
 Heat 129.1A
 Ar 6 152.3A
 Inwd 152.3A
 Coll 152.3A
 Pump 152.3A
 Heat 152.3A
 Ar 6 176.8A
 Inwd 176.8A
 Coll 176.8A
 Pump 176.8A
 Heat 176.8A
 Ar 6 147.0A
 Inwd 147.0A
 Coll 147.0A
 Pump 147.0A
 Heat 147.0A
 Ar 6 130.1A
 Inwd 130.1A
 Coll 130.1A
 Pump 130.1A
 Heat 130.1A
 Ar 6 148.3A
 Inwd 148.3A
 Coll 148.3A
 Pump 148.3A
 Heat 148.3A
 Ar 6 126.2A
 Inwd 126.2A
 Coll 126.2A
 Pump 126.2A
 Heat 126.2A
 Ar 6 123.8A
 Inwd 123.8A
 Coll 123.8A
 Pump 123.8A
 Heat 123.8A
 Ar 6 124.5A
 Inwd 124.5A
 Coll 124.5A
 Pump 124.5A
 Heat 124.5A
 Ar 6 145.7A
 Inwd 145.7A
 Coll 145.7A
 Pump 145.7A
 Heat 145.7A
 Ar 6 200.2A
 Inwd 200.2A
 Coll 200.2A
 Pump 200.2A
 Heat 200.2A
 Ar 6 186.0A
 Inwd 186.0A
 Coll 186.0A
 Pump 186.0A
 Heat 186.0A
 Ar 6 152.4A
 Inwd 152.4A
 Coll 152.4A
 Pump 152.4A
 Heat 152.4A
 Ar 6 163.7A
 Inwd 163.7A
 Coll 163.7A
 Pump 163.7A
 Heat 163.7A
 Ar 6 210.7A
 Inwd 210.7A
 Coll 210.7A
 Pump 210.7A
 Heat 210.7A
 Ar 6 144.6A
 Inwd 144.6A
 Coll 144.6A
 Pump 144.6A
 Heat 144.6A
 Ar 6 222.7A
 Inwd 222.7A
 Coll 222.7A
 Pump 222.7A
 Heat 222.7A
 Ar 6 164.5A
 Inwd 164.5A
 Coll 164.5A
 Pump 164.5A
 Heat 164.5A
 Ar 6 127.3A
 Inwd 127.3A
 Coll 127.3A
 Pump 127.3A
 Heat 127.3A
 Ar 6 166.0A
 Inwd 166.0A
 Coll 166.0A
 Pump 166.0A
 Heat 166.0A
 Ar 6 138.3A
 Inwd 138.3A
 Coll 138.3A
 Pump 138.3A
 Heat 138.3A
 Ar 6 137.1A
 Inwd 137.1A
 Coll 137.1A
 Pump 137.1A
 Heat 137.1A
 Ar 6 176.1A
 Inwd 176.1A
 Coll 176.1A
 Pump 176.1A
 Heat 176.1A
 Ar 6 150.0A
 Inwd 150.0A
 Coll 150.0A
 Pump 150.0A
 Heat 150.0A
 Ar 6 128.4A
 Inwd 128.4A
 Coll 128.4A
 Pump 128.4A
 Heat 128.4A
 Ar 7 587.1A
 Inwd 587.1A
 Coll 587.1A
 Pump 587.1A
 Heat 587.1A
 Ar 7 177.0A
 Inwd 177.0A
 Coll 177.0A
 Pump 177.0A
 Heat 177.0A
 Ar 7 135.9A
 Inwd 135.9A
 Coll 135.9A
 Pump 135.9A
 Heat 135.9A
 Ar 7 121.8A
 Inwd 121.8A
 Coll 121.8A
 Pump 121.8A
 Heat 121.8A
 Ar 7 114.8A
 Inwd 114.8A
 Coll 114.8A
 Pump 114.8A
 Heat 114.8A
 Ar 7 110.9A
 Inwd 110.9A
 Coll 110.9A
 Pump 110.9A
 Heat 110.9A
 Ar 7 194.7A
 Inwd 194.7A
 Coll 194.7A
 Pump 194.7A
 Heat 194.7A
 Ar 7 106.7A
 Inwd 106.7A
 Coll 106.7A
 Pump 106.7A
 Heat 106.7A
 Ar 7 108.3A
 Inwd 108.3A
 Coll 108.3A
 Pump 108.3A
 Heat 108.3A
 Ar 7 108.8A
 Inwd 108.8A
 Coll 108.8A
 Pump 108.8A
 Heat 108.8A
 Ar 7 116.9A
 Inwd 116.9A
 Coll 116.9A
 Pump 116.9A
 Heat 116.9A
 Ar 7 151.3A
 Inwd 151.3A
 Coll 151.3A
 Pump 151.3A
 Heat 151.3A
 Ar 7 128.2A
 Inwd 128.2A
 Coll 128.2A
 Pump 128.2A
 Heat 128.2A
 Ar 7 111.1A
 Inwd 111.1A
 Coll 111.1A
 Pump 111.1A
 Heat 111.1A
 Ar 8 714.8A
 Inwd 714.8A
 Coll 714.8A
 Pump 714.8A
 Heat 714.8A
